"INVOICENUMBER";"PRODUCTNUMBER";"PRODUCTDESCRIPTION";"INVOICEDQUANTITY";"SALESPRICE";"LINEAMOUNT";"LINETOTALTAXAMOUNT";"LINETOTALDISCOUNTAMOUNT";"LINETOTALCHARGEAMOUNT"
FCB-06228-00025907;PU671079-06_M_1;"Short Puma Active Woven 5""
Disfruta de la comodidad y facilidad de movimiento con el Short Puma Active Woven 5"". Con aberturas laterales en el pantalón corto exterior, están diseñados para que te sientas libre. Lo mejor de todo es que cuentan con un calzoncillo interior para mayor";1.0;17399.0;10065.54;2113.76;4313.8;0.0
FCB-06408-00018648;LONC1906808SL_35_1;Botines Lotto Solista Sof 800 Turf;1.0;25999.0;21486.78;4512.22;0.0;0.0
FCB-06591-00016606;ADIG0285_4.5_1;"Zapatillas adidas Forum Bold
Zapatillas adidas Forum Bold";1.0;171999.0;142147.93;29851.07;0.0;0.0
FCB-06261-00041499;ADIC5204_S4_1;Short adidas M20;1.0;41999.0;34709.92;7289.08;0.0;0.0
FCB-06591-00016607;CO157002C_5.5_1;"Zapatillas Converse Chuck Taylor All Star Core Leather Ox
Las Zapatillas Converse Chuck Taylor All Star Leather son un clásico mejorado con una capellada de cuero que aporta durabilidad y un estilo elegante y urbano para tu día a día. La suela de goma aporta tracción a tus pasos y te ayuda a moverte por las cal";1.0;99499.0;82230.58;17268.42;0.0;0.0
FCB-06591-00016607;COD5542902_OSFA_1;Pack de medias Converse Citrion Sporty;1.0;7499.0;6197.52;1301.48;0.0;0.0
FCB-06261-00041501;PU658219-03_L_1;Pantalon Puma Teamliga;1.0;58499.0;48346.28;10152.72;0.0;0.0
FCB-06261-00041502;ASAI0001536577_L_1;"Shorts Asics Graphic Sound Mind
Shorts Asics Graphic Sound Mind";1.0;30299.0;25040.5;5258.5;0.0;0.0
FCB-06419-00017420;URISS22033_XXXL_1;Traje de Baño Urbo Plain Print;1.0;17999.0;14875.2;3123.8;0.0;0.0
FCB-06419-00017420;URNAFW233011_1_1;Pack de medias Urbo Shiny X2;1.0;1999.0;1652.07;346.93;0.0;0.0
FCB-06419-00017421;NIDC3979-010_L/XL_1;"Gorra Nike Sportswear Classic 99
Gorra Nike Sportswear Classic 99";1.0;42999.0;35536.36;7462.64;0.0;0.0
FCB-06261-00041506;LONISS22148_XS_1;Remera Lotto Smart;1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06261-00041507;SA37217371201_M_1;"Remera Saucony Stopwatch
Remera Saucony Stopwatch";1.0;31199.0;25784.3;5414.7;0.0;0.0
FCB-06261-00041491;TO21872_42_1;"Zapatillas Topper X Forcer Cf III
Lucí con estilo en tus entrenamientos o en tu día a día gracias a las Zapatillas Zapatillas Topper X Forcer (Cf) sus materiales te brinda mejores y amortiguadas pisadas que te harán sentir seguro y confiado en cualquier momento que las lleves puestas.";1.0;48899.0;40412.39;8486.61;0.0;0.0
FCB-06261-00041491;NISX7676-964_S_1;Pack de Medias Nike Everyday Lightweight X3;1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06389-00016431;TO21870_40_1;"Zapatillas Topper X Forcer Cf III
Lucí con estilo en tus entrenamientos o en tu día a día gracias a las Zapatillas Topper X Forcer (Cf) sus materiales  te brinda mejores y amortiguadas pisadas que te harán sentir seguro y confiado en cualquier momento que las lleves puestas.";1.0;48899.0;40412.4;8486.6;0.0;0.0
FCB-06382-00013211;TO26205_42_1;"Zapatillas Topper Strong Pace III
Lográ maximizar tu agilidad al entrenar y lucí un diseño ligero con las Zapatillas Topper Strong Pace III con un estilo innovador, incrementan tu agilidad con cada movimiento. Combinan la amortiguación en cada paso con ranuras en la suela para una reacci";1.0;38599.0;31900.0;6699.0;0.0;0.0
FCB-06261-00041492;PU377709-01_7.5_1;"Zapatillas Puma Softride Enzo Evolve
Zapatillas Puma Softr";1.0;89999.0;74379.34;15619.66;0.0;0.0
FCB-06261-00041493;LONISS230563_L_1;"Short Lotto Run Fast
Short Lotto Run Fast";1.0;26999.0;22313.22;4685.78;0.0;0.0
FCB-06414-00008707;CRSC11016-C410_39_1;Devolucion;-1.0;32199.0;-21022.48;-5588.26;0.0;0.0
FCB-06261-00041500;PU523815-44_XXL_1;Devolucion;-1.0;28999.0;-18933.24;-5032.88;0.0;0.0
FCB-06414-00008707;CRSC11016-C410_40_1;"Zuecos Crocs Crocband
Tus veranos ya no serán iguales con los Zuecos Crocs Crocband. Este calzado hecho con una goma de alta calidad, te acompaña por muchos veranos dándote comodidad y frescura durante todo el tiempo que lo lleves puesto. Están hechos con material Crosslite,";1.0;32199.0;21022.48;5588.26;0.0;0.0
FCB-06261-00041500;PU523815-44_XL_1;"Remera Puma Performance Cat
Remera Puma Performance Cat";1.0;28999.0;18933.24;5032.88;0.0;0.0
FCB-06591-00016608;URISS22030_M_1;Traje de Baño Urbo Plain;1.0;15999.0;9255.62;1943.68;3966.69;0.0
FCB-06382-00013227;HYHNLZDU014Y_JR_1;"Antiparra Hydro Generation 2.0
Las antiparras Hydro Generation 2.0 fueron creadas para nadadores amateurs que quieren y necesitan comodidad y calidad. Poseen tira de silicona doble con trama para lograr un mejor agarre y estructura rígida de TPR. El sistema Anti-Fog evita el empañamie";1.0;3999.0;3304.96;694.04;0.0;0.0
FCB-06414-00008715;COA02628C_4.5_1;"Zapatillas Converse Chuck Tayloy All Star Gradient Ox
Las Zapatillas Converse Chuck Taylor All Star Ox poseen una capellada confeccionada en lona 100% y su inconfundible entresuela blanca, plantilla de EVA para una mayor comodidad y suela de caucho para una mejor adherencia. El diseño multicolor le da el to";1.0;38499.0;31817.36;6681.64;0.0;0.0
FCB-06416-00018333;ADHT3688_M_1;"Camiseta adidas River Plate Suplente 23/24
Camiseta adidas River Plate Suplente 23/24";1.0;74999.0;61982.65;13016.35;0.0;0.0
FCB-06417-00017220;TO52421_40_1;Zapatillas Topper Candun Cs;1.0;62299.0;51486.78;10812.22;0.0;0.0
FCB-06416-00018357;SRM10150-BCOAQ_U_1;"Pelota Sorma Toronto
Conseguí los tantos que buscas con la Pelota Sorma Toronto. Se encuentra confeccionada en cuero compuesto de Microfibra Premium. Su diseño brinda mayor resistencia a la suciedad y la absorción de humedad para extender su durabilidad.";1.0;12999.0;10742.98;2256.02;0.0;0.0
FCB-06419-00017424;TO165572_S_1;"Campera Topper Roy Urbano
Campera Topper Roy Urbano";1.0;37999.0;31404.13;6594.87;0.0;0.0
FCB-06422-00002217;URNASS22412_1_1;Gorro Urbo Plain;1.0;5999.0;4957.85;1041.15;0.0;0.0
FCB-06262-00033978;ADID5372_11K_1;"Zapatillas adidas Racer Tr23
Zapatillas adidas Racer Tr23";1.0;91999.0;76032.23;15966.77;0.0;0.0
FCB-06261-00041557;TO25528_29_1;"Botines Topper San Ciro V Tf
Los Botines Topper San Ciro V son ideales para iniciar a los más chicos en el mundo del fútbol. Su capellada de cuero sintético es sumamente resistente y tiene costuras en la puntera para reforzar la zona de mayor impacto y desgaste. La suela termoplásti";1.0;37399.0;30908.26;6490.74;0.0;0.0
FCB-06261-00041557;MCO307313_UNICO_1;"Pesa Merco Cement Ketebell 10 Kg
Obtené los cambios esperados en tu rutina de ejercicio con la Pesa Merco Cement Ketebell 10 Kg gracias a su material exterior en pvc te da mejor agarre y no te lastima las manos, además no marca ni mancha la superficie donde entrenás. Su construcción en";1.0;8699.0;7189.26;1509.74;0.0;0.0
FCB-06261-00041603;AM1113089609_33_1;"Zapatillas Atomik Steady
Zapatillas Atomik Steady";1.0;22999.0;19007.44;3991.56;0.0;0.0
FCB-06261-00041603;PU670214-02_10_1;Remera Puma Alpha Style;1.0;15999.0;13222.31;2776.69;0.0;0.0
FCB-06414-00008722;HV41473545967_43/44_1;Ojotas Havaianas Hype;1.0;10299.0;8511.57;1787.43;0.0;0.0
FCB-06414-00008721;NISX7676-010_L_1;Pack de medias Nike Everyday x3;1.0;9999.0;8263.63;1735.37;0.0;0.0
FCB-06414-00008721;NISX7676-010_M_1;Pack de medias Nike Everyday x3;1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06414-00008723;URNISS232080_L_1;"Mono Urbo Trippy
Mono Urbo Trippy";1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06414-00008723;PU535741-01_L_1;"Short Puma Woven
El Short Puma Woven es la prenda que te ofrece estilo y rendimiento en igual medida. Con una tela de poliéster muy liviana para llevar puesta para muchas horas y que agrega un estilo deportivo- urbano ideal. Los bolsillos laterales son una opción perfect";1.0;29299.0;24214.05;5084.95;0.0;0.0
FCB-06414-00008716;NIDH2987-100_9_1;"Zapatillas Nike Court Vision Lo
Zapatillas Nike Court Vision Lo";1.0;104999.0;86776.03;18222.97;0.0;0.0
FCB-06414-00008717;PU907947-04_35-39_1;Pack de Medias Puma Bwt Sneaker x2;1.0;5899.0;4875.21;1023.79;0.0;0.0
FCB-06414-00008717;ADS20274_8121_1;"Pack de medias adidas Trifolio X3
Unas medias básicas de la vida diaria reciben una dosis de originalidad con estas Trifolio Liner. Con un corte que no se ve cuando las usas con zapatillas, estas medias están fabricadas con un algodón ligeramente elástico y presentan un Trifolio en la pa";1.0;8999.0;7437.19;1561.81;0.0;0.0
FCB-06414-00008717;FIF11HT00542-4524_S_1;"Boxer Fila Dot
Sumá comodidad y calidad a tus días con el Boxer Fila Dot. Hecho en su mayor parte de algodón para asegurar la suavidad durante todo el día y elastano que facilita tu movimiento y se amolda a vos. El tejido sin costuras, mantiene el confort, mientras que";1.0;8099.0;6693.39;1405.61;0.0;0.0
FCB-06414-00008717;FIF11HT00720-5309_S_1;"Remera Fila Hoops Atl
Remera Fila Hoops Atl";1.0;18899.0;15619.01;3279.99;0.0;0.0
FCB-06414-00008717;LE2220669_L_1;"Remera Le Coq Sportif Bat Ss N°3
Remera Le Coq Sportif Bat Ss N°3";1.0;25499.0;21073.55;4425.45;0.0;0.0
FCB-05014-00003873;FIF02L00208-4559_38_1;"Zapatillas Fila Acd Classic
Zapatillas Fila Acd Classic";1.0;77999.0;64461.98;13537.02;0.0;0.0
FCB-06228-00025923;HYHNGZEU004B_JR_1;"Gorra Hydro Silicona Est
Lleva la Gorra Hydro Natación para que los más chicos disfruten de su tiempo nadando sin preocuparse por nada. Protege su cabello del desgaste que produce el agua sobre él, para mantenerlo fresco y cuidado durante toda su actividad; la composición de sil";1.0;2599.0;2147.93;451.07;0.0;0.0
FCB-06228-00025932;OLK54089891BALHIB_36_1;Ojotas Olympikus Floripa;1.0;16439.0;13585.95;2853.05;0.0;0.0
FCB-06414-00008718;URNISS232179_XL_1;"Musculosa Urbo Tom & Jerry
Musculosa Urbo Tom & Jerry";1.0;12999.0;10742.98;2256.02;0.0;0.0
FCB-06414-00008718;URNISS232080_XL_1;"Mono Urbo Trippy
Mono Urbo Trippy";1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06228-00025924;PU906800-02_35-38_1;Medias Puma Cushioned Sneaker;1.0;6199.0;5123.14;1075.86;0.0;0.0
FCB-06414-00008719;FIF01L019-589_39_1;"Zapatilla Fila Arcade Low
Zapatilla Fila Arcade Low";1.0;95999.0;79338.02;16660.98;0.0;0.0
FCB-06228-00025925;OLK54089891PISECL_38_1;Ojotas Olympikus Floripa;2.0;16439.0;27171.9;5706.1;0.0;0.0
FCB-06228-00025926;PU385033-23_11_1;Ojotas Puma Popcat 20;1.0;34999.0;28924.79;6074.21;0.0;0.0
FCB-06228-00025981;TO172978_UNI_1;"Mochila Topper Heritage Ii
Mochila Topper Heritage Ii";1.0;24999.0;20660.33;4338.67;0.0;0.0
FCB-06228-00025927;TO89549_36_1;Zapatillas Topper Rug;1.0;64099.0;52974.38;11124.62;0.0;0.0
FCB-06262-00033958;NIDR2695-005_8.5_1;"Zapatillas Nike Run Swift 3
Zapatillas Nike Run Swift 3";1.0;106999.0;88428.93;18570.07;0.0;0.0
FCB-06261-00041525;LONISS230174_XL_1;"Remera Lotto Active Msp Cross
Remera Lotto Active Msp Cross";1.0;19999.0;16528.1;3470.9;0.0;0.0
FCB-06261-00041525;LONISS22002_XL_1;Remera Lotto Superrapida;1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06262-00033993;RI83506AQ254_39.40_1;"Ojotas Rider Dunas Lll
Ojotas Rider Dunas Lll";1.0;14899.0;12313.22;2585.78;0.0;0.0
FCB-06262-00033973;NIDQ5653-417_MISC_1;Mochila Nike Heritage;1.0;64999.0;53718.18;11280.82;0.0;0.0
FCB-06262-00033983;ADGY9036_2_1;"Botines adidas Top Sala Competition Ic
Botines adidas Top Sala Competition Ic";1.0;66999.0;55371.07;11627.93;0.0;0.0
FCB-06261-00041526;LONISS230041_L_1;"Campera Lotto Smart
Campera Lotto Smart";1.0;36999.0;30577.69;6421.31;0.0;0.0
FCB-06261-00041530;PU906807-01_120_1;"Pack de medias Puma Invisible
El pack de medias Puma invisible contiene 3 pares de medias que podes usar para una máxima comodidad durante todo el día. Confeccionadas en algodón y elastano, su forma anatómica encaja perfectamente en tus pies y zapatillas.";1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06261-00041530;PU906807-03_2_1;"Pack de medias Puma Invisible
El pack de medias Puma Invisible Sneakers está confeccionado en algodón, poliamida y elastano para una máxima comodidad y libertad de movimiento en todo el día. Contiene 3 pares de medias con el logo PUMA Cat que te acompañarán en cualquier actividad que";1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06261-00041530;PU935755-01_39-42_1;Medias Puma Block Quarter;1.0;4699.0;3883.47;815.53;0.0;0.0
FCB-06262-00033994;LONIFW230322_L_1;Remera Lotto Msp Termica;1.0;16499.0;13635.53;2863.47;0.0;0.0
FCB-06262-00033994;LONIFW230178_L_1;Raleigh Termica;1.0;19999.0;12395.87;2603.13;4132.23;0.0
FCB-06262-00033984;LONC0323736_6.5_1;"Zapatillas Lotto Runner Plus 95
Zapatillas Lotto Runner Plus 95";1.0;46999.0;38842.15;8156.85;0.0;0.0
FCB-06262-00033995;ASAI0001077817_XS_1;"Remera Asics Outline
Remera Asics Outline";1.0;18599.0;15371.07;3227.93;0.0;0.0
FCB-06262-00033996;LONISS230037_L_1;"Bermuda Lotto Athletica
Bermuda Lotto Athletica";1.0;25999.0;21486.78;4512.22;0.0;0.0
FCB-06591-00016615;TO81154_41_1;"Zapatillas Topper Terre Denim
Zapatillas Topper Terre Denim";1.0;21899.0;18098.35;3800.65;0.0;0.0
FCB-06591-00016616;CRSC11016-C100_38_1;"Zuecos Crocs Crocband
Zuecos Crocs Crocband";1.0;32199.0;26610.74;5588.26;0.0;0.0
FCB-06591-00016620;PU388258-03_9_1;"Zapatillas Puma Ca Pro Classic
Zapatillas Puma Ca Pro Classic";1.0;140999.0;116528.1;24470.9;0.0;0.0
FCB-06591-00016620;NISX7678-100_M_1;"Pack de Medias Nike Everyday Lightweight X3
El Pack de Medias Nike Everyday Lightweight x3 contiene tres pares de medias y están confeccionadas en materiales ligeros lo que te proporciona comodidad y libertad de movimiento durante tu jornada. Su diseño incorpora el swoosh en el empeine que llama l";1.0;9499.0;7850.41;1648.59;0.0;0.0
FCB-06261-00041604;CRSC205434-C6PH_39_1;"Zuecos Crocs Crocband Platform Clog
Lucí el verano con los Zuecos Crocband Platform Clog. Una versión de las clásicas ojotas crocs renovada, con una plataforma que marca tendencia y te destaca entre todos alrededor. El calce relaxed, más amplio y con más espacio para el pie te deja llevar";1.0;40199.0;33222.31;6976.69;0.0;0.0
FCB-06261-00041604;CRSC10008128-C99_UNICO_1;"Pines Crocs Jibbitz Susan G Koman Ribbon
Pines Crocs Jibbitz Susan G Koman Ribbon";1.0;3999.0;3304.96;694.04;0.0;0.0
FCB-06261-00041604;CRSC10010270-C99_UNICO_1;"Pin Crocs Jibbitz Colorful Palm Tree
Pin Crocs Jibbitz Colorful Palm Tree";1.0;3999.0;3304.96;694.04;0.0;0.0
FCB-06262-00034041;SCIRP68LE_U_1;"Botinero Solci River Le
Botinero Solci River Le";1.0;11999.0;9916.53;2082.47;0.0;0.0
FCB-06262-00034041;LONISS230037_XL_1;"Bermuda Lotto Athletica
Bermuda Lotto Athletica";1.0;25999.0;21486.78;4512.22;0.0;0.0
FCB-06591-00016621;ADHP6481_10_1;Zapatillas adidas Adifom Sltn;1.0;119999.0;69420.91;14578.39;29751.82;0.0
FCB-06591-00016621;URNAFW233046_1_1;Pack de medias Urbo Stripes X2;7.0;1999.0;8095.12;1699.98;3469.34;0.0
FCB-06591-00016621;NISX5277-101_L_1;"Pack de medias Nike Everyday Plus Le x3
Las Medias Nike Everyday Plus son un clásico que te acompañará en todo momento. Lleva el Pack De Medias  x3 de color blanco y que nunca te falte lo más básico de tu look.";1.0;9999.0;5784.55;1214.75;2479.09;0.0
FCB-06261-00041605;TO166276_L_1;"Remera Topper Essentials
Remera Topper Essentials";1.0;12599.0;10412.4;2186.6;0.0;0.0
FCB-06261-00041605;TO163436_L_1;Remera Topper Basica Trng;1.0;20199.0;16693.39;3505.61;0.0;0.0
FCB-06592-00015615;URNAFW233033_1_1;Riñonera Urbo Freedom;1.0;4999.0;4131.4;867.6;0.0;0.0
FCB-06262-00034042;CRSC11016-C001_40_1;"Zuecos Crocs Crocband
Tus veranos ya no serán iguales con los Zuecos Crocs Crocband. Este calzado hecho con una goma de alta calidad, te acompaña por muchos veranos dándote comodidad y frescura durante todo el tiempo que lo lleves puesto. Están hechos con material Crosslite,";1.0;32199.0;20660.33;4338.67;5950.41;0.0
FCB-06261-00041606;PU396034-05_6_1;"Zapatillas Puma Vis2k
Zapatillas Puma Vis2k";1.0;114999.0;95040.5;19958.5;0.0;0.0
FCB-06262-00034043;PU938020-04_35-39_1;"Pack De Medias Puma Heart Short
Pack De Medias Puma Heart Short";1.0;6599.0;5453.72;1145.28;0.0;0.0
FCB-06262-00034043;LONISS22022_XL_1;"Pantalon Lotto Speed Evo
Sumá el Pantalón Lotto Speed Evo a tu guardarropas para completar tu outfit deportivo. Su estilo skinny te da un look ideal para combinar con tu remera deportiva al momento de ir a entrenar. Con cintura elástica para acompañar tus movimientos y amoldarse";1.0;14499.0;11982.64;2516.36;0.0;0.0
FCB-06592-00015633;URNISS232140_M_1;"Chaleco Urbo Essence
Chaleco Urbo Essence";1.0;14999.0;12395.87;2603.13;0.0;0.0
FCB-06261-00041607;RI61686AH319_38_1;"Ojotas Rider Dunas
La comodidad y la elegancia pueden ir siempre juntas con las Ojotas Rider Dunas. Hechas en un sintético liviano con forro de EVA que agrega comodidad, mientras que su suela con ranuras, genera un excelente agarre al suelo, evitando deslizamientos. Además";1.0;14899.0;12313.22;2585.78;0.0;0.0
FCB-06261-00041608;ADHY0384_M_1;"Camiseta Boca Juniors Entrenamiento Tiro 2023
Camiseta Boca Juniors Entrenamiento Tiro 2023";1.0;54999.0;45453.72;9545.28;0.0;0.0
FCB-06262-00034044;FIF02L00208-4559_38_1;"Zapatillas Fila Acd Classic
Zapatillas Fila Acd Classic";1.0;77999.0;64461.98;13537.02;0.0;0.0
FCB-06472-00007961;NIDQ4210-010_L_1;Short Nike Sportswear Air;1.0;94999.0;78511.57;16487.43;0.0;0.0
FCB-06472-00007961;PU538544-05_L_1;"Short Puma Ralph Sampson
Short Puma Ralph Sampson";1.0;98999.0;81817.36;17181.64;0.0;0.0
FCB-06472-00007964;PU906978-08_35-39_1;Pack de medias Puma Quarter;1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06473-00019798;NISX7676-964_M_1;Pack de Medias Nike Everyday Lightweight X3;2.0;9999.0;16527.27;3470.73;0.0;0.0
FCB-06473-00019817;PU907374-19_28-34_1;"Pack De Medias Puma Invisible X3
Pack De Medias Puma I";1.0;6299.0;5205.79;1093.21;0.0;0.0
FCB-06473-00019817;PU907374-05_28-34_1;Medias Puma Invisible;1.0;4999.0;4131.4;867.6;0.0;0.0
FCB-06473-00019799;CO157196C_5.5_1;"Zapatillas Converse Chuck Taylor All Star Core Ox
Si buscas unas zapatillas para usar a toda hora y en todo lugar, las Zapatillas Converse Chuck Taylor All Star Core Ox son para vos. Te dan la versatilidad que quieres para combinarlas con lo mejor que tengas en el ropero sin perder el estilo y la comodi";1.0;79499.0;65701.65;13797.35;0.0;0.0
FCB-06473-00019818;PU678124-04_L_1;"Remera Puma Squad Badge
Remera Puma Squad Badge";1.0;32999.0;27271.9;5727.1;0.0;0.0
FCB-05049-00003929;PU394800-04_8.5_1;"Zapatillas Puma Ca Pro Sport Lth
Zapatillas Puma Ca Pro Sport Lth";1.0;135999.0;112395.87;23603.13;0.0;0.0
FCB-06473-00019801;PU389021-02_6.5_1;"Zapatillas Puma Slipstream Retro
Zapatillas Puma Slipstream Retro";1.0;161999.0;133883.47;28115.53;0.0;0.0
FCB-06416-00018344;TO27153_43_1;Devolucion;-1.0;47199.0;-39007.44;-8191.56;0.0;0.0
FCB-06416-00018344;TO26105_42_1;"Zapatillas Topper Beat
Las Zapatillas topper Beat representan la comodidad máxima para tus momentos de entrenamiento. Con un diseño clásico que combina con tu look deportivo basado en una parte superior de malla y recortes en sintético, que facilitan la ventilación y la libert";1.0;48899.0;40412.4;8486.6;0.0;0.0
FCB-06416-00018361;UA3025944-001_8_1;"Zapatillas Charged Assert 9 Camo Lg
Zapatillas Charged Assert 9 Camo Lg";1.0;64999.0;53718.18;11280.82;0.0;0.0
FCB-06416-00018362;FI11A017X-219_41_1;"Ojotas Fila Drifter Basic
Ojotas Fila Drifter Basic";1.0;34999.0;28924.79;6074.21;0.0;0.0
FCB-06414-00008713;CRSC10998-C410_33_1;Devolucion;-1.0;22999.0;-19007.44;-3991.56;0.0;0.0
FCB-06414-00008713;CRSC11016-C001_37_1;"Zuecos Crocs Crocband
Tus veranos ya no serán iguales con los Zuecos Crocs Crocband. Este calzado hecho con una goma de alta calidad, te acompaña por muchos veranos dándote comodidad y frescura durante todo el tiempo que lo lleves puesto. Están hechos con material Crosslite,";1.0;32199.0;26610.75;5588.25;0.0;0.0
FCB-06422-00002221;NIDV0788-100_10_1;"Zapatillas Nike Air Force 1 07
Zapatillas Nike Air Force 1 07";1.0;177999.0;147106.61;30892.39;0.0;0.0
FCB-06262-00033949;LONISS22124_M_1;Devolucion;-1.0;8999.0;-7437.19;-1561.81;0.0;0.0
FCB-06262-00033949;LONISS22111_M_1;Top Lotto Moonrun;1.0;10499.0;8676.86;1822.14;0.0;0.0
FCB-06262-00034040;LOISS22015_M_1;Devolucion;-1.0;21999.0;-18180.99;-3818.01;0.0;0.0
FCB-06262-00034040;FIF01R00106-979_42_1;"Zapatillas Fila Racer Brave
Zapatillas Fila Racer Brave";1.0;71499.0;59090.08;12408.92;0.0;0.0
FCB-06228-00025968;LONC2149991HA_24_1;"Zapatillas Lotto Set Ace
Las Zapatillas Lotto Set Ace proporcionan un buen ajuste acorde a los pies de los más pequeños. Podrán correr por cualquier lugar y se sentirán más seguros, sus pasos serán amortiguados y con mejor tracción. Su cierre en velcro y cordones les da más ajus";1.0;14999.0;9792.74;2603.13;0.0;0.0
FCB-06228-00025982;TO27131_36_1;"Zapatillas Topper Gondor II
Las Zapatillas Topper Gondor II son perfectas para los amantes de la naturaleza; la capella de mesh y cuero sintético aporta transpirabilidad y una sujeción superior. La suela y entresuela de EVA garantizan una pisasa suave y amortiguada y soportan la du";1.0;60699.0;50164.46;10534.54;0.0;0.0
